text,document_label,max_confidence,entity_count,entities_json,error,raw_response,true_label
"<p>Voor een innovatief project te Duiven, zoeken wij investeerders. IBAN: NL6KIM 6124154675, Ethereum: 0x6f7ddbb82698c4bf655617d80c5dcadfb3fff736. Bezoek http://www.van.com/ voor meer informatie. Ons project is revolutionair!</p>",1,0.98,2,"[{""label"": ""bank_account"", ""value"": ""NL6KIM6124154675"", ""confidence_score"": ""0.98""}, {""label"": ""url"", ""value"": ""http://www.van.com/"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""NL6KIM6124154675"", ""confidence_score"": ""0.98""},
  {""label"": ""url"",           ""value"": ""http://www.van.com/"", ""confidence_score"": ""0.95""}
]
```",1
"Hi J03, meine Schwester fragte mich über Verhütung und sexuelle Gesundheit für ihren 32-jährigen Sohn. Mir fiel auf, dass wir damals nicht viel wussten.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific personally identifiable information (PII) such as names, email addresses, phone numbers, dates of birth, social security numbers, etc. It mentions a username ""J03"" but without additional context or confirmation that it is indeed a username related to the individual in question. Therefore, no PII can be confidently identified and labeled according to the provided guidelines.",1
"Implementierung Preisveränderungen:
- Überprüft: Saniha
- Bankdaten: Uri Kantonalbank
- Ablaufdatum: 2032-12-16T00:00:00
- Abteilung: Recht
- Steuer-ID: CHE-219 358 795",1,0.98,3,"[{""label"": ""name"", ""value"": ""Saniha"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""Uri Kantonalbank"", ""confidence_score"": ""0.70""}, {""label"": ""tax_id"", ""value"": ""CHE-219 358 795"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Saniha"",   ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""Uri Kantonalbank"", ""confidence_score"": ""0.70""},
  {""label"": ""tax_id"",  ""value"": ""CHE-219 358 795"", ""confidence_score"": ""0.98""}
]
```",1
"Je consens au traitement pour mon enfant habitant à Seeweg. Pour plus d'informations, veuillez contacter 22biagia@tutanota.com. Géolocalisation : [47.3, 8.1995].",1,0.98,2,"[{""label"": ""email"", ""value"": ""22biagia@tutanota.com"", ""confidence_score"": ""0.98""}, {""label"": ""address"", ""value"": ""Seeweg"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""email"", ""value"": ""22biagia@tutanota.com"", ""confidence_score"": ""0.98""},
  {""label"": ""address"", ""value"": ""Seeweg"", ""confidence_score"": ""0.85""}
]
```",1
"Salut, peux-tu vérifier le statut de l'utilisateur lié à cette adresse IP [IPV6_3] ? Il semble y avoir une anomalie.",1,0.85,1,"[{""label"": ""ip_address"", ""value"": ""[IPV6_3]"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV6_3]"", ""confidence_score"": ""0.85""}
]
```",0
<p>Il comportamento di fuga dei roditori è stato documentato e i dati sono stati memorizzati all'indirizzo Ethereum 0x53612cd81d0916dfb7d2f47458416bf4a9f45577. L'esperimento è avvenuto presso Kelly Inc sito in Meierskappel.</p>,1,0.85,1,"[{""label"": ""address"", ""value"": ""0x53612cd81d0916dfb7d2f47458416bf4a9f45577"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""address"", ""value"": ""0x53612cd81d0916dfb7d2f47458416bf4a9f45577"", ""confidence_score"": ""0.85""}
]
```",1
"Salut iobdarejnpbnm19807, pourrais-tu nous fournir ton numéro de compte : 862687207308922 et ton adresse Litecoin : LOcmljYdOBKfnIYdUFyzzlbTiApsNNYHOC pour la souscription à l'assurance ?",1,0.85,2,"[{""label"": ""bank_account"", ""value"": ""862687207308922"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""LOcmljYdOBKfnIYdUFyzzlbTiApsNNYHOC"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""862687207308922"", ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""LOcmljYdOBKfnIYdUFyzzlbTiApsNNYHOC"", ""confidence_score"": ""0.80""}
]
```",1
"Hey, ich bin Senator Baechle und möchte meine PIN 210674 ändern, um weniger Geld auszugeben. Wer hat Erfahrungen damit?",1,0.9,2,"[{""label"": ""name"", ""value"": ""Senator Baechle"", ""confidence_score"": ""0.90""}, {""label"": ""credit_card"", ""value"": ""210674"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Senator Baechle"", ""confidence_score"": ""0.90""},
  {""label"": ""credit_card"", ""value"": ""210674"", ""confidence_score"": ""0.85""}
]
```",1
Op 2033-02-21T00:00:00 werd verdachte activiteit ontdekt in het financiële systeem van Súdwest Fryslân. Gebruikt belastingnummer: 033536972.,1,0.98,1,"[{""label"": ""tax_id"", ""value"": ""033536972"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""tax_id"", ""value"": ""033536972"", ""confidence_score"": ""0.98""}
]
```",1
"Beste Mw, ik ben bang dat mijn symptomen erger worden. Kunnen we mijn therapie aanpassen? Mijn ID nummer is UF594955K10.",1,0.9,1,"[{""label"": ""national_id"", ""value"": ""UF594955K10"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""national_id"", ""value"": ""UF594955K10"", ""confidence_score"": ""0.90""}
]
```",0
New health findings for Liberty. Contact Desbele at +11-70-730.4187 for the latest updates.,1,0.9,1,"[{""label"": ""phone"", ""value"": ""+11-70-730.4187"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""phone"", ""value"": ""+11-70-730.4187"", ""confidence_score"": ""0.90""}
]
```",1
"Salve Senatore, ho inserito il VIN 5KNYXAC64L273BEYS nel database. Controlla che tutte le informazioni siano precise.",1,0.85,1,"[{""label"": ""license"", ""value"": ""5KNYXAC64L273BEYS"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""license"", ""value"": ""5KNYXAC64L273BEYS"", ""confidence_score"": ""0.85""}
]
```",0
"Hey Khair, peux-tu m'envoyer le rapport sur les nouvelles interventions avant 19/11/2073? Voici mon numéro de téléphone : +79.258545564.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Khair"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""+79.258545564"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Khair"",     ""confidence_score"": ""0.85""},
  {""label"": ""phone"",   ""value"": ""+79.258545564"", ""confidence_score"": ""0.90""}
]
```",1
"Hemos recibido tu solicitud. Para completar el proceso, necesitamos los datos de tu tarjeta: [CREDITCARDEXPIRYCREDITCARDCVV_1] en [SUBSTATE_1].",0,0.0,0,[],,"```json
[]
```
Explanation: The input text contains placeholders for credit card information but does not provide any actual sensitive data. Therefore, no PII is detected in this context.",0
"On peut faire une thérapie par appel vidéo à cette adresse IP et l'adresse MAC: [IPV4_3], 78:da:a8:8c:fc:8f.",1,0.85,1,"[{""label"": ""ip_address"", ""value"": ""[IPV4_3]"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV4_3]"", ""confidence_score"": ""0.85""}
]
```",0
<!DOCTYPE html><html><body><p>Einträge über Gefühl und Kunstwerk mit sicherem N'u5xDj5 geschützt. Therapeutische Sitzung mit Fr Dakhane.</p></body></html>,1,0.85,1,"[{""label"": ""username"", ""value"": ""N'u5xDj5"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""username"", ""value"": ""N'u5xDj5"", ""confidence_score"": ""0.85""}
]
```",1
"Your child's vaccination appointment at 1156 Loft 586, Loughborough. Please provide 257.389.8078 and 2000 for record.",1,0.9,2,"[{""label"": ""address"", ""value"": ""1156 Loft 586, Loughborough"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""257.389.8078"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""address"", ""value"": ""1156 Loft 586, Loughborough"", ""confidence_score"": ""0.85""},
  {""label"": ""phone"",   ""value"": ""257.389.8078"",          ""confidence_score"": ""0.90""}
]
```",1
"<p>Bitte beachten Sie, dass Ihre Versicherungskonditionen ab dem 15/11/2011 geändert wurden. Vertragspartner: <strong>Branislavka Kolár</strong] und Rosemann Vollbrecht Stiftung & Co. KG. Bankeninformationen: BMW Bank GmbH, Kontonummer: 964045502828, BIC: QFYDUS2HTJU, OTP: 36505.4.</p>",1,0.9,2,"[{""label"": ""name"", ""value"": ""Branislavka Kolár"", ""confidence_score"": ""0.90""}, {""label"": ""bank_account"", ""value"": ""964045502828"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Branislavka Kolár"", ""confidence_score"": ""0.90""},
  {""label"": ""bank_account"", ""value"": ""964045502828"", ""confidence_score"": ""0.85""}
]
```",1
How do you think the (2 - 24) living conditions in the military affect overall psychological health?,0,0.0,0,[],,"```json
[]
```",1
"2    Waiver de confidentialité des données des étudiants    Document de consentement expliquant la collecte de données comme 38t6pXriVREXes0FkshApr40K1CTcv00PO et Administration pour la technologie éducative. Confidentialité garantie.
",1,0.85,1,"[{""label"": ""student_id"", ""value"": ""38t6pXriVREXes0FkshApr40K1CTcv00PO"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""student_id"", ""value"": ""38t6pXriVREXes0FkshApr40K1CTcv00PO"", ""confidence_score"": ""0.85""}
]
```",0
"Ehi Jeneffer, hai un secondo per parlare del test percettivo di ieri? Username: 051952JL.",1,0.95,2,"[{""label"": ""name"", ""value"": ""Jeneffer"", ""confidence_score"": ""0.85""}, {""label"": ""username"", ""value"": ""051952JL"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Jeneffer"",   ""confidence_score"": ""0.85""},
  {""label"": ""username"",""value"": ""051952JL"",   ""confidence_score"": ""0.95""}
]
```",1
"23buba.serwart, la dernière adresse IPv6 à noter pour enfin valider nos protocoles est : [IPV6_7]. Confirmation ?",1,0.6,1,"[{""label"": ""ip_address"", ""value"": ""[IPV6_7]"", ""confidence_score"": ""0.60""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV6_7]"", ""confidence_score"": ""0.60""}
]
```",1
"Il pagamento è in sospeso, l'ammontare è CHF46.63b.",0,0.0,0,[],,"```json
[]
```",0
"Guten Morgen Sayfallah. Denke, nächste Sitzung sollten wir über „Distressbewältigung“ sprechen. ETH-Addresse (0x8bc13dd4fddf8f3f8387ee513213af6b5c74cc47) notieren.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Sayfallah"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""0x8bc13dd4fddf8f3f8387ee513213af6b5c74cc47"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Sayfallah"",   ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""0x8bc13dd4fddf8f3f8387ee513213af6b5c74cc47"", ""confidence_score"": ""0.90""}
]
```",1
Responsabile: Luba. Data di nascita: 2012-05-19T00:00:00. Documento: RIF-201007-3177.<br><br>,1,0.9,2,"[{""label"": ""name"", ""value"": ""Luba"", ""confidence_score"": ""0.85""}, {""label"": ""dob"", ""value"": ""2012-05-19T00:00:00"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Luba"",       ""confidence_score"": ""0.85""},
  {""label"": ""dob"",     ""value"": ""2012-05-19T00:00:00"", ""confidence_score"": ""0.90""}
]
```",1
"Hé Pflugshaupt, j'ai besoin d'une explication approfondie sur ce vin MHEG31D02WT06GP54. On utilisera ces détails pour un cas juridique.",0,0.0,0,[],,"```json
[]
```
The input text does not contain any personally identifiable information (PII) as defined by the allowed labels. The name ""Hé Pflugshaupt"" is a part of a greeting and does not appear to be used in a context that identifies an individual uniquely within this message. Additionally, there are no other elements such as email addresses, phone numbers, social security numbers, etc., present in the text.",1
"Ciao, puoi inviare la tua copia del passaporto G9468812 prima della tua visita?",1,0.98,1,"[{""label"": ""passport"", ""value"": ""G9468812"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""passport"", ""value"": ""G9468812"", ""confidence_score"": ""0.98""}
]
```",0
"Hey, ich hab gehört, dass 6 Jahre alt bist? Wir müssen deine ID-Karte E4922983 verifizieren.",1,0.9,1,"[{""label"": ""national_id"", ""value"": ""E4922983"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""national_id"", ""value"": ""E4922983"", ""confidence_score"": ""0.90""}
]
```",1
Wurde dir die Summe von 616.9k von deinem UG Gebühren abgebucht?,0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific personally identifiable information (PII) as defined by the allowed labels such as name, email, phone number, address, etc. It mentions a monetary transaction but lacks details that would classify it under PII categories like bank account or credit card numbers.",0
"Hey Naira, la scorsa settimana abbiamo acquisito nuovi dati su salute materna. Puoi integrarli nel nostro sistema? Le geocoordinate [45.69939, 9.2] devono essere aggiornate.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Naira"", ""confidence_score"": ""0.85""}, {""label"": ""ip_address"", ""value"": ""[45.69939, 9.2]"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Naira"",     ""confidence_score"": ""0.85""},
  {""label"": ""ip_address"",""value"": ""[45.69939, 9.2]"", ""confidence_score"": ""0.90""}
]
```",1
Könnt ihr die letzten Transaktionen für Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0) durchsehen? Habe verdächtige Aktivitäten bei https://www.schuler.biz/ bemerkt.,1,0.98,1,"[{""label"": ""url"", ""value"": ""https://www.schuler.biz/"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""url"", ""value"": ""https://www.schuler.biz/"", ""confidence_score"": ""0.98""}
]
```",0
"Hola F, por favor envía tu ETHEREUMADDRESS para proceder con tu caso en la ORGANISATION.",0,0.0,0,[],,"```json
[]
```

Explanation: The input text contains the phrase ""ETHEREUMADDRESS,"" which is a placeholder for an actual Ethereum address. Since no specific Ethereum address or other PII information is provided, there are no identifiable pieces of personally identifiable information in this context. Therefore, the output is an empty array.",0
"Just realised, basketball session on 24/10/2036. Send over your R-GE-719908.",1,0.85,2,"[{""label"": ""dob"", ""value"": ""24/10/2036"", ""confidence_score"": ""0.60""}, {""label"": ""license"", ""value"": ""R-GE-719908"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""dob"", ""value"": ""24/10/2036"", ""confidence_score"": ""0.60""},
  {""label"": ""license"", ""value"": ""R-GE-719908"", ""confidence_score"": ""0.85""}
]
```",0
"Hola, nos falta el nombre del banco Caja España de Inversiones y tus últimos números de tarjeta [CREDITCARDEXPIRYCREDITCARDCVV_1] para el seguro.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text mentions a bank name and references credit card details, but it does not provide any specific personal information such as the actual name of the bank account holder or explicit credit card numbers. Therefore, no PII is detected in this context.",0
"<p>Nome Beneficiario: <strong>Joldic</strong><br/>Polizza: JOLDIC.110602.IT<br/>Numero documento: TRASF-201607-6007; Saldo: CHF 0.774m<br/>Coordinate: [46.495, 7.536]<br/>Data: agosto 24º, 2003</p>",1,0.85,1,"[{""label"": ""name"", ""value"": ""Joldic"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Joldic"", ""confidence_score"": ""0.85""}
]
```",1
Zorg ervoor dat je je gezondheidsinformatie bijwerkt door te bezoeken https://www.dirven.com/ met BITCOIN-adres 3D8dlsKd91ck0SXlPJ4dkAMJ9YcDntnvec.,1,1.0,2,"[{""label"": ""url"", ""value"": ""https://www.dirven.com/"", ""confidence_score"": ""1.00""}, {""label"": ""bitcoin_address"", ""value"": ""3D8dlsKd91ck0SXlPJ4dkAMJ9YcDntnvec"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""url"", ""value"": ""https://www.dirven.com/"", ""confidence_score"": ""1.00""},
  {""label"": ""bitcoin_address"", ""value"": ""3D8dlsKd91ck0SXlPJ4dkAMJ9YcDntnvec"", ""confidence_score"": ""0.95""}
]
```",0
"Bekhal, I received the malpractice notice. Address updates for Klump Road, Sugar Grove must be verified before the hearing on November/50.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Bekhal"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""Klump Road, Sugar Grove"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Bekhal"",     ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""Klump Road, Sugar Grove"", ""confidence_score"": ""0.90""}
]
```",1
"Le coordinate geo-locali [47.055, 7.62] dell'organizzazione Ross and Sons devono essere annotate nel modulo di ammissione. Il processo richiede anche il numero di passaporto N7114176.",1,0.98,2,"[{""label"": ""ip_address"", ""value"": ""[47.055, 7.62]"", ""confidence_score"": ""0.85""}, {""label"": ""passport"", ""value"": ""N7114176"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[47.055, 7.62]"", ""confidence_score"": ""0.85""},
  {""label"": ""passport"",   ""value"": ""N7114176"",      ""confidence_score"": ""0.98""}
]
```",0
<p>Il nostro nuovo accordo collettivo riguarda i lavoratori di Köniz. Il salario mensile per il dipendente di Ingegneria sarà 15.9663b. Abbiamo concordato un nuovo bilanciamento del budget di 0.078m. Controllare il documento e la bozza del piano. Password per accesso: 4=Wk0pQ.</p>,1,0.9,1,"[{""label"": ""password"", ""value"": ""4=Wk0pQ"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""password"", ""value"": ""4=Wk0pQ"", ""confidence_score"": ""0.90""}
]
```",1
"Blockchain Data Security Agreement|Cross-verify blockchain data with Checking Account's encrypted Newbury Building Society transactions. Factor Poor into all insurance records, and consistently sync data updates on 08/08/2012 to assure no data manipulation|HTML|",0,0.0,0,[],,"```json
[]
```",0
"Besoin de ton aide pour gérer le temps du projet. Vérifie les accès IP [IPV4_5], deadline 2025-02-15T00:00:00. Merci Bonté.—Alice",1,0.9,2,"[{""label"": ""ip_address"", ""value"": ""IPV4_5"", ""confidence_score"": ""0.85""}, {""label"": ""name"", ""value"": ""Alice"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""IPV4_5"", ""confidence_score"": ""0.85""},
  {""label"": ""name"",       ""value"": ""Alice"",   ""confidence_score"": ""0.90""}
]
```",1
"Informe de control: el tratamiento ha resultado en una mejora continua en la precisión motora fina. Se recomienda aumentar la dificultad de los ejercicios. Ciudad: Torrent, banco: Ibercaja Banco, IMEI del teléfono: 846157565454861.",1,0.85,2,"[{""label"": ""address"", ""value"": ""Torrent"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""Ibercaja Banco"", ""confidence_score"": ""0.70""}]",,"```json
[
  {""label"": ""address"", ""value"": ""Torrent"", ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""Ibercaja Banco"", ""confidence_score"": ""0.70""}
]
```",1
"<p>Consultations individuelles avec lad-jockey, lad-driver à Avignon Montfavet. Réservez en ligne via http://www.millet.com/ et payez avec IBAN FR56 I94R HK78 VK06 6786 0018 8 ou CB 4178745087118621.</p>",1,0.98,3,"[{""label"": ""url"", ""value"": ""http://www.millet.com/"", ""confidence_score"": ""0.98""}, {""label"": ""bank_account"", ""value"": ""IBAN FR56 I94R HK78 VK06 6786 0018 8"", ""confidence_score"": ""0.95""}, {""label"": ""credit_card"", ""value"": ""CB 4178745087118621"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""url"", ""value"": ""http://www.millet.com/"", ""confidence_score"": ""0.98""},
  {""label"": ""bank_account"", ""value"": ""IBAN FR56 I94R HK78 VK06 6786 0018 8"", ""confidence_score"": ""0.95""},
  {""label"": ""credit_card"", ""value"": ""CB 4178745087118621"", ""confidence_score"": ""0.90""}
]
```",1
Don’t forget to verify your Checking Account details with the assessor this Friday.,1,0.85,1,"[{""label"": ""bank_account"", ""value"": ""Checking Account"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""Checking Account"", ""confidence_score"": ""0.85""}
]
```",0
Bitte senden Sie mir den 8-5186 für die Registrierung.,0,0.0,0,[],,"```json
[]
```
Explanation: The input text ""Bitte senden Sie mir den 8-5186 für die Registrierung."" does not contain any identifiable personal information based on the allowed labels. The string ""8-5186"" could potentially be a part of an identifier like a passport or license number, but without additional context confirming its nature, it cannot be confidently labeled as such. Therefore, no PII is detected in this input.",0
Can you verify the ETH transaction for our drone shipment to Summerville? Use 0x4555b26ce953141c8442416ec4b21bc15be64dd9 for the payment.,1,0.9,1,"[{""label"": ""address"", ""value"": ""0x4555b26ce953141c8442416ec4b21bc15be64dd9"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""address"", ""value"": ""0x4555b26ce953141c8442416ec4b21bc15be64dd9"", ""confidence_score"": ""0.90""}
]
```",1
"Guidance counselor for Felsberg recommends sessions for noticeable changes after 09/07/1982. Sessions log at 4161, access through user 38felsberg under compliance.",1,0.9,3,"[{""label"": ""dob"", ""value"": ""09/07/1982"", ""confidence_score"": ""0.90""}, {""label"": ""mrn"", ""value"": ""4161"", ""confidence_score"": ""0.85""}, {""label"": ""username"", ""value"": ""38felsberg"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""dob"",     ""value"": ""09/07/1982"", ""confidence_score"": ""0.90""},
  {""label"": ""mrn"",     ""value"": ""4161"",       ""confidence_score"": ""0.85""},
  {""label"": ""username"",""value"": ""38felsberg"", ""confidence_score"": ""0.80""}
]
```",1
"Bonsoir Maître, quelles méthodes recommandes-tu pour évaluer le stress des employés en Service Client ? Merci, Vorberg.",1,0.85,1,"[{""label"": ""name"", ""value"": ""Vorberg"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Vorberg"", ""confidence_score"": ""0.85""}
]
```",1
Feel calmer with more natural lighting? Here's why: https://scott-robson.info/,1,0.9,1,"[{""label"": ""url"", ""value"": ""https://scott-robson.info/"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""url"", ""value"": ""https://scott-robson.info/"", ""confidence_score"": ""0.90""}
]
```",0
"Buongiorno Selhan, ho risolto parzialmente il problema del backup. Controlla il file di log e conferma domani mattina.",1,0.85,1,"[{""label"": ""name"", ""value"": ""Selhan"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Selhan"", ""confidence_score"": ""0.85""}
]
```",1
"Référence de réclamation	Numéro de formulaire : FACT-201312-9594	Nom : Marla	Incident le : [DATE]	Numéro de police d'assurance : MALASC20754952	Numéro de contact : 0041515 272-2436	Adresse postale : Maisonnette 377, Tschingeley, CH",1,0.9,3,"[{""label"": ""name"", ""value"": ""Marla"", ""confidence_score"": ""0.90""}, {""label"": ""phone"", ""value"": ""0041515 272-2436"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""Maisonnette 377, Tschingeley, CH"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Marla"", ""confidence_score"": ""0.90""},
  {""label"": ""phone"", ""value"": ""0041515 272-2436"", ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""Maisonnette 377, Tschingeley, CH"", ""confidence_score"": ""0.80""}
]
```",1
"Beratung für Meinolf, Trauerbewältigung. Arbeitsbereich: Gesundheitswesen. Weiterführende Empfehlungen unter http://www.geiger.net/. Policenummer: V9-BK-WT-64.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Meinolf"", ""confidence_score"": ""0.90""}, {""label"": ""url"", ""value"": ""http://www.geiger.net/"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Meinolf"",   ""confidence_score"": ""0.90""},
  {""label"": ""url"",     ""value"": ""http://www.geiger.net/"", ""confidence_score"": ""0.85""}
]
```",1
Coordinate the meeting at 6:55 AM and include data from East. Verify L5G3u17w2JWblI63EnwcVoRZwvLzda60Uh.,1,0.85,1,"[{""label"": ""url"", ""value"": ""L5G3u17w2JWblI63EnwcVoRZwvLzda60Uh"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""url"", ""value"": ""L5G3u17w2JWblI63EnwcVoRZwvLzda60Uh"", ""confidence_score"": ""0.85""}
]
```",0
Keep your IDQ6u{' confidential. Sharing Money Market Account credentials is prohibited and may lead to deactivation of your account and additional penalties. Regular password updates are advised.,0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific personally identifiable information (PII) such as names, emails, phone numbers, addresses, or other sensitive identifiers listed in the allowed labels. It mentions ""IDQ6u{'"" and ""Money Market Account credentials,"" but these are not explicitly detailed enough to be classified under the provided PII categories without further context. Therefore, no PII is detected.",1
"Iljazoski, 83 
Goal: Stabilize recovery. 
Course: Enroll at 561, Lake Mead National Recreation Area. 
Monitoring: Weekly check-ins. 
Emergency Contact: 885036744143672.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Iljazoski"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""885036744143672"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Iljazoski"",   ""confidence_score"": ""0.85""},
  {""label"": ""phone"",   ""value"": ""885036744143672"", ""confidence_score"": ""0.90""}
]
```",1
Schema terapeutico. Dettagli cliente: Senatore Heric.<br>Paese: CH.<br>Accesso sicurezza: password !4Ut.<br>,1,0.85,1,"[{""label"": ""name"", ""value"": ""Senatore Heric"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Senatore Heric"", ""confidence_score"": ""0.85""}
]
```",1
"Hola xiaoxi.yektas19, por favor revisa la información técnica enviada a tu correo xiaoxi.yektas19@gmail.com.",1,1.0,2,"[{""label"": ""username"", ""value"": ""xiaoxi.yektas19"", ""confidence_score"": ""0.90""}, {""label"": ""email"", ""value"": ""xiaoxi.yektas19@gmail.com"", ""confidence_score"": ""1.00""}]",,"```json
[
  {""label"": ""username"", ""value"": ""xiaoxi.yektas19"", ""confidence_score"": ""0.90""},
  {""label"": ""email"",    ""value"": ""xiaoxi.yektas19@gmail.com"", ""confidence_score"": ""1.00""}
]
```",1
"Für das VR-Therapie-Projekt, hast du die BIC für das Konto Riester-Rente gesichert?",1,0.85,1,"[{""label"": ""bank_account"", ""value"": ""Riester-Rente"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""Riester-Rente"", ""confidence_score"": ""0.85""}
]
```",0
"Enhancing Norman, Williams and Cox's services involves adopting eco-friendly practices with regular audits and staff training. Document these efforts using DOC-202202-8874.",0,0.0,0,[],,"```json
[]
```",0
"Hi Matwej, update je URL (https://van.com/), IBAN (NLK5AW 7961284164) en geslacht (Man). Zorgen voor juridische voltooiing. - Nossen",1,0.98,3,"[{""label"": ""username"", ""value"": ""Matwej"", ""confidence_score"": ""0.90""}, {""label"": ""url"", ""value"": ""https://van.com/"", ""confidence_score"": ""0.98""}, {""label"": ""bank_account"", ""value"": ""NLK5AW 7961284164"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""username"", ""value"": ""Matwej"", ""confidence_score"": ""0.90""},
  {""label"": ""url"",      ""value"": ""https://van.com/"", ""confidence_score"": ""0.98""},
  {""label"": ""bank_account"", ""value"": ""NLK5AW 7961284164"", ""confidence_score"": ""0.85""}
]
```",1
